# STN,YYYYMMDD,   FG,  FXX,   TG,   DR,   RH,  VVN
319,20230626,50,100,192,0,0,70
319,20230627,31,80,184,16,11,65
319,20230628,24,80,191,2,1,63
319,20230629,33,90,179,8,7,65
319,20230630,41,120,176,2,1,65
319,20230701,50,120,176,42,34,44
319,20230702,50,120,176,0,0,65
319,20230703,73,160,174,0,0,70
319,20230704,44,230,173,23,137,63
319,20230705,72,170,159,24,69,56
319,20230706,32,80,168,0,0,65
319,20230707,27,90,221,0,0,65
319,20230708,17,60,238,0,0,61
319,20230709,27,100,202,4,49,17
319,20230710,23,90,198,0,0,64
319,20230711,41,110,214,4,7,57
319,20230712,59,130,185,9,6,65
319,20230713,45,100,181,5,30,65
319,20230714,28,80,206,0,-1,70
319,20230715,54,150,206,8,21,50
319,20230716,63,160,185,1,1,75
319,20230717,48,140,171,5,136,56
319,20230718,25,70,181,0,0,65
319,20230719,42,100,183,0,0,65
319,20230720,14,60,167,0,-1,56
319,20230721,36,110,163,3,3,22
319,20230722,42,120,168,27,10,41
319,20230723,58,140,181,31,21,59
319,20230724,40,100,169,33,70,63
319,20230725,35,100,163,0,-1,70
319,20230726,34,100,171,29,23,38
319,20230727,56,130,173,100,149,49
319,20230728,39,90,195,0,-1,60
319,20230729,52,120,186,8,14,64
319,20230730,70,160,172,47,108,50
319,20230731,63,150,173,74,148,50
319,20230801,54,120,172,2,3,58
319,20230802,68,190,178,85,129,32
319,20230803,55,160,160,52,89,49
319,20230804,35,100,160,27,44,57
319,20230805,32,120,146,60,85,50
319,20230806,76,180,146,70,174,43
319,20230807,53,120,158,0,0,70
319,20230808,51,110,155,29,53,40
319,20230809,28,90,162,5,49,4
319,20230810,16,70,189,0,0,65
319,20230811,23,70,206,2,1,65
319,20230812,44,110,196,42,97,56
319,20230813,31,90,185,0,-1,65
319,20230814,25,90,196,0,-1,61
319,20230815,28,80,191,0,0,65
319,20230816,23,70,192,0,0,28
319,20230817,36,80,189,0,0,59
319,20230818,25,60,219,0,-1,56
319,20230819,31,90,219,0,-1,65
319,20230820,20,80,200,0,0,4
319,20230821,22,70,196,0,0,64
319,20230822,21,60,187,0,0,58
319,20230823,20,60,193,0,0,5
319,20230824,23,70,202,36,89,50
319,20230825,28,80,185,4,8,1
319,20230826,44,120,162,4,28,50
319,20230827,43,120,157,16,69,65
319,20230828,28,80,156,4,1,65
319,20230829,23,70,145,0,0,39
319,20230830,46,140,144,27,65,58
319,20230831,37,90,153,10,10,58
319,20230901,21,60,174,70,186,2
319,20230902,20,70,185,0,0,1
319,20230903,18,50,188,0,0,1
319,20230904,23,70,190,0,0,58
319,20230905,21,70,222,0,0,65
319,20230906,18,50,228,0,0,65
319,20230907,17,70,217,0,0,62
319,20230908,15,70,213,0,0,0
319,20230909,14,50,228,0,0,0
319,20230910,17,60,245,0,0,13
319,20230911,22,80,211,11,18,2
319,20230912,20,50,189,3,2,2
319,20230913,37,100,167,0,-1,39
319,20230914,13,40,161,0,0,6
319,20230915,18,60,176,0,0,57
319,20230916,21,70,194,25,30,4
319,20230917,22,60,194,7,3,56
319,20230918,62,180,186,12,77,65
319,20230919,75,180,171,4,2,70
319,20230920,60,150,189,0,0,70
319,20230921,32,150,149,121,197,58
319,20230922,41,110,131,32,23,65
319,20230923,42,100,130,5,3,60
319,20230924,34,120,144,0,0,65
319,20230925,20,80,154,0,0,13
319,20230926,18,60,164,0,0,23
319,20230927,23,100,177,0,0,2
319,20230928,39,100,172,0,0,70
319,20230929,42,120,163,3,4,61
319,20230930,20,50,144,0,0,5
323,20230101,56,160,120,49,28,     
323,20230102,44,130,86,31,32,     
323,20230103,59,170,74,32,47,     
323,20230104,103,220,115,58,26,     
323,20230105,64,130,105,23,15,     
323,20230106,57,140,107,22,10,     
323,20230107,72,170,102,18,50,     
323,20230108,57,140,82,6,4,     
323,20230109,63,130,73,47,59,     
